fecha,Original,Tendencia_ciclo
2006-10,4.311436889219241,4.257979321933063
2006-11,4.31571813631706,4.262954876267815
2006-12,4.283298125784184,4.267645338986902
2007-01,4.298054799547575,4.273504147889008
2007-02,4.255374216416393,4.279211140061949
2007-03,4.304912298278635,4.284906674817622
2007-04,4.2359543468643786,4.291259946275089
2007-05,4.301904401400768,4.297401591577854
2007-06,4.298401562540289,4.302509229692224
2007-07,4.2846408227598465,4.306843286799362
2007-08,4.292879192693687,4.310947495720373
2007-09,4.277828127511493,4.314759008648324
2007-10,4.356313856776167,4.318490437441831
2007-11,4.373863985462781,4.322052411528931
2007-12,4.34258350288741,4.325708486961452
2008-01,4.35300414667514,4.3299626834065865
2008-02,4.3273707692282795,4.3336918287194095
2008-03,4.33892447419054,4.3362281753331935
2008-04,4.317874266836194,4.338049286658618
2008-05,4.338407702027774,4.339208202242855
2008-06,4.328597296621174,4.339692103487172
2008-07,4.330712162825248,4.339801176331768
2008-08,4.304793907014312,4.339447442106914
2008-09,4.310280629513247,4.339165720260105
2008-10,4.370227191108819,4.339833776209289
2008-11,4.368721304417681,4.3415511312905135
2008-12,4.32713130772289,4.283706912411315
2009-01,4.291201744887856,4.286007308247017
2009-02,4.255641844996626,4.288468220257243
2009-03,4.326463362947426,4.291829324894809
2009-04,4.25033918736534,4.295288084736294
2009-05,4.280778750403445,4.298407326290904
2009-06,4.296274763446488,4.301676696497387
2009-07,4.289465251077783,4.305194979911975
2009-08,4.276631560641143,4.3088275951426445
2009-09,4.2991228233920005,4.3121944343079015
2009-10,4.340852022913349,4.315254810503877
2009-11,4.359053188192124,4.318471435250342
2009-12,4.361181500891602,4.32197835396756
2010-01,4.318757486874308,4.325601053658118
2010-02,4.297628039078074,4.329915412716863
2010-03,4.381077653408563,4.334392429751045
2010-04,4.294181052968595,4.337830083335027
2010-05,4.327362951242913,4.34121959173456
2010-06,4.336311268103036,4.344990260174938
2010-07,4.332380994263973,4.348633237486526
2010-08,4.325190046424875,4.35188001621473
2010-09,4.345667976999665,4.354628381884813
2010-10,4.378745883389865,4.357045466430332
2010-11,4.40869779413667,4.359180289083213
2010-12,4.395166168544199,4.361696503294383
2011-01,4.360177278368645,4.364875696071638
2011-02,4.340786460020168,4.368119034282867
2011-03,4.406733338140586,4.37208782101064
2011-04,4.33108054513533,4.376692109989268
2011-05,4.372311381436556,4.380414163716059
2011-06,4.377404280913053,4.38344782268262
